reccount,polno,state,effdate,expdate,polage,cancel,reinstate,lapse,poltype,vehtype,deluxmulti,color,year,milecat,size,power,V96,deduct,county,limit,prem,incloss,claimct
4187,GPH0000017  ,OH,20130706,20140706,6,0,2,2,stand,full,stand,White,1984,5,2462,0,H              ,1000,115,25,1949,0,0
4205,GPH0000053  ,OH,20130731,20140731,6,0,0,0,stand,econ,stand,Red,1970,3,816,0,               ,500,115,25,1461,0,0
4206,GPH0000053  ,OH,20140731,20150731,7,0,0,0,stand,econ,stand,Red,1970,3,816,0,               ,500,115,25,1441,0,0
4216,GPH0000075  ,OH,20130801,20140801,6,0,0,0,delux,full,No,White,1980,3,3100,0,H              ,2500,21,500,4305,0,0
4217,GPH0000075  ,OH,20140801,20150801,7,0,0,0,delux,full,No,White,1980,3,3100,0,H              ,2500,21,500,4319,0,0
4223,GPH0000089  ,OH,20130911,20140911,6,0,1,1,stand,econ,stand,White,1989,4,1350,0,H              ,1000,21,500,4928,0,0
4224,GPH0000089  ,OH,20140911,20150911,7,1,3,2,stand,econ,stand,White,1989,4,1350,0,H              ,1000,21,500,4906,0,0
4235,GPH0000128  ,OH,20130816,20140816,6,1,0,0,delux,full,No,White,1988,4,1508,0,               ,1000,71,100,3308,0,0
4242,GPH0000131  ,OH,20130821,20140821,6,0,1,1,stand,full,stand,Red,1969,5,747,0,               ,500,81,25,1615,0,0
4243,GPH0000131  ,OH,20140821,20150821,7,0,1,1,stand,full,stand,Red,1969,5,747,0,               ,500,81,25,1670,0,0
4245,GPH0000141  ,OH,20130821,20140821,6,0,0,0,delux,full,No,Blue,1990,4,1922,0,               ,1000,15,500,3254,0,0
4246,GPH0000141  ,OH,20140821,20150821,7,0,0,0,delux,full,No,Blue,1990,4,1922,0,G              ,1000,15,500,3246,0,0
4262,GPH0000194  ,OH,20130905,20140905,6,1,2,0,stand,full,stand,Blue,1985,4,2000,2,               ,1000,21,25,2354,0,0
4263,GPH0000194  ,OH,20140905,20150905,7,1,2,0,stand,full,stand,Blue,1985,4,2000,2,H              ,1000,21,25,2346,0,0
4276,GPH0000246  ,OH,20131018,20141018,6,0,0,0,stand,lux,stand,Blue,1998,5,2143,4,               ,2500,115,100,2395,0,0
4283,GPH0000256  ,OH,20130919,20140919,6,0,2,2,delux,full,No,White,1955,2,1564,0,H              ,2500,103,100,2151,0,0
4284,GPH0000256  ,OH,20140919,20150919,7,0,2,2,delux,full,No,White,1955,2,1564,0,H              ,2500,103,100,2203,0,0
4291,GPH0000279  ,OH,20131012,20141012,6,0,0,0,delux,full,No,White,1991,3,1760,0,H              ,2500,115,500,2648,0,0
4292,GPH0000279  ,OH,20141012,20151012,7,0,0,0,delux,full,No,White,1991,3,1760,0,H              ,2500,115,500,2775,0,0
4308,GPH0000316  ,OH,20131010,20141010,6,0,5,5,delux,full,No,Blue,1985,3,928,0,H              ,1000,115,100,2156,0,0
4309,GPH0000316  ,OH,20141010,20151010,7,0,6,6,delux,full,No,Blue,1985,3,928,0,H              ,1000,115,100,2253,0,0
4314,GPH0000329  ,OH,20141008,20151008,7,1,3,1,delux,full,No,White,1983,4,1490,0,G              ,2500,15,100,1271,0,0
4317,GPH0000365  ,OH,20141012,20151012,7,0,0,1,stand,full,stand,Red,1990,4,1100,3,H              ,1000,21,25,979,0,0
4326,GPH0000378  ,OH,20131018,20141018,6,0,0,0,stand,full,stand,White,1982,3,1822,4,               ,1000,115,25,1572,0,0
4327,GPH0000378  ,OH,20141018,20151018,7,0,0,0,stand,full,stand,White,1982,3,1822,4,               ,1000,115,25,1564,0,0
4328,GPH0000380  ,OH,20141026,20151026,7,1,2,0,delux,full,No,Blue,1988,3,2500,0,H              ,2500,21,100,3952,0,0
4336,GPH0000390  ,OH,20131111,20141111,6,0,0,0,stand,lux,stand,Blue,1990,5,2470,4,               ,500,115,25,2189,0,0
4337,GPH0000390  ,OH,20141111,20151111,7,0,0,0,stand,lux,stand,Blue,1990,5,2470,4,H              ,500,115,25,2179,0,0
4344,GPH0000391  ,OH,20131017,20141017,6,0,0,0,stand,lux,stand,Red,1976,3,1000,4,O              ,1000,21,25,1842,0,0
4345,GPH0000391  ,OH,20141017,20151017,7,0,0,0,stand,lux,stand,Red,1976,3,1000,4,H              ,1000,21,25,1833,0,0
4353,GPH0000443  ,OH,20131026,20141026,6,0,0,0,stand,full,stand,Blue,1990,4,1311,1,G              ,1000,99,25,1632,0,0
4354,GPH0000443  ,OH,20141026,20151026,7,0,0,0,stand,full,stand,Blue,1990,4,1311,1,G              ,1000,99,25,1627,0,0
4372,GPH0000495  ,OH,20131031,20141031,6,0,0,0,stand,full,stand,Blue,1986,4,1200,2,               ,1000,21,25,1913,0,0
4393,GPH0000574  ,OH,20131112,20141112,6,0,0,0,stand,lux,stand,White,1973,3,2000,3,               ,1000,11,25,3137,0,0
4394,GPH0000574  ,OH,20141112,20151112,7,0,0,0,stand,lux,stand,White,1973,3,2000,3,               ,1000,11,25,3123,0,0
4401,GPH0000595  ,OH,20141114,20151114,7,0,1,1,delux,full,No,Blue,1989,5,2267,0,               ,2500,85,500,5684,0,0
4406,GPH0000641  ,OH,20141215,20151215,7,1,0,0,delux,full,No,White,1977,4,1539,0,G              ,2500,81,100,2316,0,0
4421,GPH0000684  ,OH,20131127,20141127,6,0,0,0,stand,lux,stand,Blue,1973,5,1470,99,               ,1000,115,25,1623,0,0
4434,GPH0000777  ,OH,20131222,20141222,6,0,0,0,stand,lux,stand,Blue,1990,4,1600,4,               ,1000,21,25,2257,0,0
4435,GPH0000777  ,OH,20141222,20151222,7,0,0,0,stand,lux,stand,Blue,1990,4,1600,4,               ,1000,21,25,2248,0,0
4460,GPH0000879  ,OH,20131228,20141228,6,0,1,1,delux,full,No,Blue,2004,5,1414,0,G              ,1000,111,100,1283,0,0
4461,GPH0000879  ,OH,20141228,20151228,7,0,1,1,delux,full,No,Blue,2004,5,1414,0,G              ,1000,111,100,1314,0,0
4494,GPH0000941  ,OH,20140106,20150106,6,1,2,2,delux,full,No,White,1972,1,1872,0,G              ,2500,11,100,3901,0,0
4507,GPH0000968  ,OH,20140108,20150108,6,2,3,1,delux,econ,No,White,1974,3,2090,0,H              ,1000,103,500,3335,0,0
4539,GPH0001011  ,OH,20140119,20150119,6,1,0,0,delux,full,No,White,1978,3,1292,0,H              ,1000,85,100,2299,0,0
4563,GPH0001027  ,OH,20140115,20150115,6,0,2,3,stand,full,stand,Red,1988,3,1600,1,H              ,1000,21,25,1730,0,0
4573,GPH0001038  ,OH,20140116,20150116,6,1,1,1,delux,full,No,Blue,1992,3,1762,0,H              ,1000,115,500,3411,0,0
4627,GPH0001145  ,OH,20140210,20150210,6,1,0,0,stand,full,stand,White,1990,4,1334,1,               ,1000,81,25,1053,0,0
4715,GPH0001340  ,OH,20140220,20150220,6,1,0,0,stand,full,stand,Blue,1990,3,1560,2,H              ,1000,115,25,2279,0,0
4809,GPH0001478  ,OH,20140305,20150305,6,1,0,0,stand,full,stand,Blue,1981,4,1086,3,               ,1000,71,25,1665,0,0
4927,GPH0001694  ,OH,20140328,20150328,6,1,0,0,delux,stand,No,White,1978,3,1887,0,G              ,2500,111,100,2304,0,0
4948,GPH0001742  ,OH,20140407,20150407,6,1,0,0,stand,full,stand,White,1998,3,2200,3,F              ,1000,115,25,1884,0,0
5075,GPH0001906  ,OH,20140430,20150430,6,1,0,0,stand,full,stand,White,2005,3,1803,1,G              ,1000,115,25,833,0,0
5210,GPH0002094  ,OH,20140514,20150514,6,1,0,0,stand,full,stand,Blue,2000,4,1296,0,               ,500,71,25,1218,0,0
5261,GPH0002183  ,OH,20140528,20150528,6,1,2,2,stand,full,stand,White,1971,3,1419,0,F              ,500,115,25,935,0,0
5316,GPH0002269  ,OH,20140701,20150701,6,0,0,1,delux,full,No,Blue,1991,4,1657,0,               ,1000,97,100,1774,0,0
5333,GPH0002295  ,OH,20140630,20150630,6,2,2,0,delux,full,No,White,1995,3,3300,0,H              ,5000,11,500,3035,0,0
5348,GPH0002320  ,OH,20140607,20150607,6,1,0,0,delux,full,No,White,1992,5,1154,0,G              ,2500,115,100,1502,0,0
5397,GPH0002372  ,OH,20140606,20150606,6,1,2,1,stand,lux,stand,Blue,1999,3,2300,0,H              ,1000,21,100,4183,0,0
5477,GPH0002492  ,OH,20140703,20150703,6,1,0,0,stand,lux,stand,Red,1976,6,1200,0,               ,1000,71,25,1997,0,0
5514,GPH0002544  ,OH,20140626,20150626,6,1,1,1,delux,stand,No,White,1957,3,1324,0,               ,2500,9,25,1712,0,0
5522,GPH0002569  ,OH,20140707,20150707,6,1,0,0,delux,stand,No,White,1987,5,1638,0,G              ,1000,9,100,2603,0,0
5589,GPH0002743  ,OH,20140804,20150804,6,1,4,2,delux,stand,No,White,1930,4,1201,1,               ,500,95,25,1420,0,0
5590,GPH0002744  ,OH,20140725,20150725,6,0,0,1,stand,lux,stand,White,1982,4,1218,0,H              ,1000,81,25,1189,0,0
5609,GPH0002800  ,OH,20140805,20150805,6,0,0,0,stand,full,stand,Blue,1999,4,1600,0,               ,1000,71,25,1547,0,0
5620,GPH0002822  ,OH,20140808,20150808,6,0,0,0,stand,full,stand,Blue,1975,3,1286,0,H              ,1000,115,25,894,0,0
5626,GPH0002837  ,OH,20140808,20150808,6,0,1,2,stand,lux,stand,Red,1990,3,2400,0,               ,1000,21,100,3571,0,0
5631,GPH0002860  ,OH,20140829,20150829,6,0,0,1,delux,stand,No,White,1925,4,2201,0,               ,2500,9,100,2750,0,0
5642,GPH0002891  ,OH,20140815,20150815,6,0,0,0,stand,full,stand,Blue,1981,3,1640,0,               ,500,85,25,2274,0,0
5649,GPH0002905  ,OH,20140904,20150904,6,0,0,0,stand,lux,stand,Red,1978,5,1076,0,H              ,1000,115,25,1780,0,0
5656,GPH0002911  ,OH,20140825,20150825,6,0,0,0,stand,lux,stand,Blue,1995,2,2500,0,H              ,1000,21,25,2898,0,0
5663,GPH0002927  ,OH,20140826,20150826,6,0,0,0,delux,stand,No,Blue,1987,6,960,0,               ,1000,83,25,834,0,0
5671,GPH0002948  ,OH,20140827,20150827,6,0,2,2,stand,lux,stand,Blue,1998,5,2060,0,H              ,500,127,25,1839,0,0
5675,GPH0002954  ,OH,20140827,20150827,6,0,0,0,stand,full,stand,Red,1998,3,1068,0,               ,1000,115,25,993,0,0
5713,GPH0003036  ,OH,20140904,20150904,6,0,2,2,delux,full,No,Blue,1948,4,1056,0,H              ,1000,127,25,1188,0,0
5718,GPH0003041  ,OH,20140905,20150905,6,0,1,1,stand,full,stand,Red,1987,4,1246,0,               ,1000,21,25,1850,0,0
5721,GPH0003052  ,OH,20140905,20150905,6,0,0,0,stand,lux,stand,Red,1984,2,1200,0,               ,1000,21,25,2280,0,0
5732,GPH0003080  ,OH,20140909,20150909,6,0,0,0,delux,full,No,White,1985,3,1350,0,               ,1000,9,25,1847,0,0
5745,GPH0003114  ,OH,20140915,20150915,6,0,0,0,stand,lux,stand,Red,1974,5,1076,0,H              ,1000,115,25,1305,0,0
5754,GPH0003137  ,OH,20141013,20151013,6,1,0,0,delux,full,No,White,1978,5,1761,0,               ,1000,57,100,3534,0,0
5767,GPH0003173  ,OH,20140918,20150918,6,1,7,5,delux,stand,Yes,Blue,1983,3,1204,2,H              ,2500,9,25,1041,0,0
5781,GPH0003203  ,OH,20140929,20150929,6,0,1,1,stand,lux,stand,Red,1976,4,756,0,               ,500,71,25,1973,0,0
5790,GPH0003248  ,OH,20140926,20150926,6,0,2,2,delux,full,No,White,1964,2,1638,0,H              ,1000,103,100,2249,0,0
5821,GPH0003329  ,OH,20141014,20151014,6,0,0,1,stand,full,stand,White,1989,4,1100,0,H              ,1000,21,25,885,0,0
5824,GPH0003330  ,OH,20141002,20151002,6,0,0,0,stand,lux,stand,Red,1972,5,1409,0,F              ,500,115,25,2022,0,0
5826,GPH0003337  ,OH,20141002,20151002,6,1,0,0,stand,full,stand,White,1986,4,2400,0,               ,1000,71,100,3534,0,0
5838,GPH0003412  ,OH,20141010,20151010,6,1,1,1,delux,full,No,White,1963,5,1008,0,G              ,2500,85,100,3462,0,0
5865,GPH0003512  ,OH,20141022,20151022,6,1,2,0,delux,full,No,White,1955,5,1048,0,               ,1000,127,25,1557,0,0
5912,GPH0003621  ,OH,20141115,20151115,6,2,3,1,delux,full,No,White,1990,4,1963,0,H              ,2500,71,500,2652,0,0
5918,GPH0003634  ,OH,20141023,20151023,6,1,5,3,delux,full,No,White,1975,5,1230,0,               ,1000,109,100,1126,0,0
5919,GPH0003649  ,OH,20141115,20151115,6,1,0,0,delux,full,No,White,1953,3,1434,0,G              ,2500,115,100,1457,0,0
5925,GPH0003654  ,OH,20141023,20151023,6,0,0,1,stand,lux,stand,Red,1987,6,1440,0,               ,1000,5,25,1091,0,0
5932,GPH0003657  ,OH,20141023,20151023,6,0,1,1,stand,full,stand,Blue,1992,4,1047,0,G              ,1000,71,25,809,0,0
5953,GPH0003755  ,OH,20141029,20151029,6,1,1,1,delux,full,No,White,1967,5,1400,1,G              ,2500,9,100,2950,0,0
5978,GPH0003840  ,OH,20141108,20151108,6,0,0,0,delux,full,No,Blue,1995,3,1943,0,H              ,2500,71,500,2056,0,0
5987,GPH0003855  ,OH,20141121,20151121,6,0,0,0,stand,lux,stand,Red,1984,3,1200,0,H              ,1000,21,25,1571,0,0
6014,GPH0003966  ,OH,20141120,20151120,6,0,0,0,delux,full,No,White,1977,4,1409,0,G              ,2500,61,500,3234,0,0
6023,GPH0004001  ,OH,20141113,20151113,6,0,0,0,stand,full,stand,Blue,1981,3,966,0,O              ,1000,115,25,922,0,0
6063,GPH0004130  ,OH,20141120,20151120,6,1,2,0,delux,full,No,White,1959,4,1848,1,               ,1000,95,100,1457,0,0
6086,GPH0004219  ,OH,20141220,20151220,6,0,1,1,stand,full,stand,Blue,1984,5,1700,0,H              ,1000,15,25,1570,0,0
6091,GPH0004236  ,OH,20141130,20151130,6,0,0,0,stand,lux,stand,Red,2004,3,2055,0,H              ,1000,115,25,1459,0,0
6096,GPH0004253  ,OH,20141206,20151206,6,0,4,4,delux,full,No,Blue,1950,2,1084,0,H              ,2500,103,25,1762,0,0
6101,GPH0004259  ,OH,20141126,20151126,6,0,0,0,delux,full,No,White,1986,5,2231,0,H              ,1000,9,100,1554,0,0
6102,GPH0004287  ,OH,20141203,20151203,6,0,0,0,delux,full,No,White,1989,5,1725,0,H              ,2500,9,100,2450,0,0
6130,GPH0004316  ,OH,20141130,20151130,6,0,2,2,stand,full,stand,Red,1990,3,800,0,               ,1000,21,25,1942,0,0
6135,GPH0004318  ,OH,20141126,20151126,6,0,0,0,delux,full,No,White,1979,3,2552,1,H              ,2500,21,500,4250,0,0
6157,GPH0004383  ,OH,20141202,20151202,6,0,1,1,stand,lux,stand,Red,1973,5,1200,99,H              ,1000,115,25,1298,0,0
6176,GPH0004473  ,OH,20141212,20151212,6,0,1,1,delux,full,No,White,1973,3,1230,1,H              ,1000,81,25,1548,0,0
6199,GPH0004540  ,OH,20141211,20151211,6,0,0,0,delux,stand,No,White,2002,4,1555,0,G              ,1000,1,100,972,0,0
6206,GPH0004552  ,OH,20141211,20151211,6,1,3,1,delux,full,No,Blue,1972,5,1532,0,               ,1000,127,100,3137,0,0
6219,GPH0004572  ,OH,20141212,20151212,6,1,2,1,delux,econ,No,White,1978,9,2606,1,H              ,1000,127,500,3053,0,0
6236,GPH0004595  ,OH,20141212,20151212,6,0,2,2,delux,full,No,White,1988,3,1134,1,G              ,1000,71,25,1387,0,0
6268,GPH0004734  ,OH,20141219,20151219,6,0,1,1,stand,full,stand,Red,1989,4,1800,0,H              ,1000,71,25,1264,0,0
6278,GPH0004756  ,OH,20141223,20151223,6,0,0,0,delux,full,No,Blue,1983,4,2500,0,               ,1000,95,500,3157,0,0
6289,GPH0004772  ,OH,20141222,20151222,6,0,1,1,stand,lux,stand,Red,2005,4,700,0,H              ,1000,103,25,730,0,0
6294,GPH0004774  ,OH,20141224,20151224,6,0,1,1,delux,full,No,White,2008,3,1300,0,H              ,1000,9,25,728,0,0
6301,GPH0004782  ,OH,20141226,20151226,6,0,1,1,delux,full,No,White,1977,4,1376,1,               ,500,117,100,1885,0,0
6344,GPH0004879  ,OH,20141229,20151229,6,0,1,1,stand,lux,stand,Blue,1993,5,1668,0,               ,1000,127,25,905,0,0
205457,WEN9990194  ,AZ,20141230,20151230,6,1,2,0,delux,full,No,White,2005,5,1488,0,G              ,2500,81,100,846,0,0
207972,WEN9991005  ,AZ,20140727,20150727,6,0,0,0,delux,full,No,White,1958,4,1439,0,G              ,1000,71,100,2336,0,0
208021,WEN9991016  ,AZ,20140626,20150626,6,0,2,3,stand,lux,stand,Blue,1982,4,1200,0,               ,1000,103,25,1220,0,0
208038,WEN9991021  ,AZ,20140728,20150728,6,0,0,0,delux,stand,No,White,1924,4,1155,1,               ,1000,127,25,2403,0,0
208097,WEN9991034  ,AZ,20140630,20150630,6,0,1,2,stand,lux,stand,Red,1975,3,1054,6,F              ,1000,115,25,1044,0,0
208433,WEN9991122  ,AZ,20140630,20150630,6,0,0,1,delux,full,No,White,1989,4,1110,0,               ,2500,15,25,2804,0,0
208740,WEN9991198  ,AZ,20140622,20150622,6,1,2,2,stand,full,stand,White,1995,4,1565,0,H              ,1000,71,25,949,0,0
208747,WEN9991199  ,AZ,20140522,20150522,6,0,1,2,delux,full,No,White,2000,1,2689,0,H              ,2500,11,500,4640,0,0
208755,WEN9991201  ,AZ,20140728,20150728,6,0,2,2,stand,full,stand,White,1978,4,1290,0,H              ,1000,71,25,1274,0,0
208769,WEN9991204  ,AZ,20140825,20150825,6,0,0,0,delux,stand,No,White,1948,3,824,0,G              ,2500,85,25,3343,0,0
208778,WEN9991207  ,AZ,20140826,20150826,6,0,2,2,delux,stand,No,White,1926,4,1637,0,G              ,1000,127,100,2466,0,0
208785,WEN9991208  ,AZ,20140827,20150827,6,0,0,1,delux,stand,No,White,1926,4,2177,2,G              ,1000,9,500,3194,0,0
208793,WEN9991210  ,AZ,20140818,20150818,6,0,0,0,delux,full,No,White,1981,5,1729,0,G              ,2500,81,100,2234,0,0
208801,WEN9991213  ,AZ,20140725,20150725,6,0,0,0,delux,full,No,White,1992,3,1352,1,H              ,1000,71,25,1117,0,0
208831,WEN9991221  ,AZ,20140802,20150802,6,0,0,0,delux,full,No,Blue,1969,4,1295,0,G              ,2500,99,100,3539,0,0
208843,WEN9991223  ,AZ,20140801,20150801,6,0,0,0,delux,full,No,White,1951,4,2003,0,G              ,2500,99,500,8766,0,0
208857,WEN9991226  ,AZ,20140801,20150801,6,0,0,0,delux,full,No,White,1992,5,2068,0,G              ,1000,71,100,1842,0,0
208864,WEN9991227  ,AZ,20140731,20150731,6,0,3,3,delux,full,No,White,1974,3,1647,0,               ,1000,111,100,4481,0,0
208876,WEN9991230  ,AZ,20140801,20150801,6,0,0,0,delux,full,No,White,1988,9,2700,0,               ,2500,19,500,1810,0,0
208902,WEN9991239  ,AZ,20140727,20150727,6,0,1,1,delux,stand,No,White,1957,2,1590,0,               ,1000,73,25,1051,0,0
208909,WEN9991240  ,AZ,20140806,20150806,6,0,0,0,delux,full,No,White,1984,3,1886,0,               ,1000,103,500,4659,0,0
208917,WEN9991243  ,AZ,20140806,20150806,6,0,0,0,stand,full,stand,Blue,1990,4,950,0,H              ,1000,21,25,1267,0,0
208928,WEN9991245  ,AZ,20140804,20150804,6,0,0,0,delux,full,No,Blue,1970,5,1555,0,G              ,1000,85,100,3773,0,0
208962,WEN9991255  ,AZ,20140728,20150728,6,0,1,1,delux,full,No,White,1985,3,1452,0,H              ,1000,71,100,1742,0,0
208971,WEN9991258  ,AZ,20140728,20150728,6,1,2,0,delux,stand,No,White,1935,4,1220,0,               ,1000,5,25,2017,0,0
208978,WEN9991259  ,AZ,20140729,20150729,6,0,0,0,stand,lux,stand,Red,1981,5,1039,0,O              ,1000,15,25,1341,0,0
208985,WEN9991260  ,AZ,20140822,20150822,6,0,0,0,stand,full,stand,Red,1985,5,1200,0,               ,500,127,25,1140,0,0
208997,WEN9991263  ,AZ,20140801,20150801,6,0,0,0,stand,full,stand,Red,1986,3,1750,0,G              ,1000,21,25,1784,0,0
209004,WEN9991264  ,AZ,20140814,20150814,6,1,3,1,stand,full,stand,White,1975,4,1107,0,H              ,1000,127,25,1608,0,0
209013,WEN9991266  ,AZ,20140831,20150831,6,0,0,0,delux,full,No,White,1957,4,1560,0,G              ,1000,9,100,2415,0,0
209022,WEN9991268  ,AZ,20140830,20150830,6,0,0,0,delux,full,No,White,1976,6,1336,0,H              ,2500,81,100,1693,0,0
209032,WEN9991271  ,AZ,20140731,20150731,6,0,0,0,delux,full,No,White,1978,3,2700,0,H              ,1000,111,100,2608,0,0
209039,WEN9991272  ,AZ,20140829,20150829,6,0,0,0,stand,full,stand,Red,1975,5,1200,0,               ,500,127,25,1274,0,0
209050,WEN9991274  ,AZ,20140827,20150827,6,0,0,0,delux,full,No,White,1973,4,1987,0,G              ,1000,71,500,4528,0,0
209064,WEN9991277  ,AZ,20140815,20150815,6,0,1,1,stand,full,stand,Blue,1998,3,1310,0,               ,1000,115,25,1158,0,0
209071,WEN9991278  ,AZ,20140729,20150729,6,0,0,0,delux,full,No,White,1973,4,1677,0,G              ,2500,61,100,1972,0,0
209081,WEN9991280  ,AZ,20140723,20150723,6,0,0,1,stand,lux,stand,Red,1984,4,1400,0,H              ,1000,71,25,1580,0,0
209100,WEN9991283  ,AZ,20140725,20150725,6,0,4,5,delux,full,No,White,2000,3,1536,0,H              ,1000,81,100,1542,0,0
209113,WEN9991285  ,AZ,20140728,20150728,6,0,0,0,delux,stand,No,White,1976,5,1797,0,               ,2500,105,100,1123,0,0
209122,WEN9991287  ,AZ,20140817,20150817,6,0,0,0,delux,full,No,White,1973,6,2475,0,H              ,1000,71,500,8624,0,0
209129,WEN9991288  ,AZ,20140722,20150722,6,0,0,1,delux,full,No,White,1979,4,1368,0,               ,1000,81,100,2921,0,0
209165,WEN9991296  ,AZ,20140725,20150725,6,0,0,0,delux,full,No,White,1987,3,1682,1,H              ,2500,71,100,2043,0,0
209242,WEN9991319  ,AZ,20140614,20150614,6,1,1,1,stand,full,stand,Red,1986,3,1050,0,               ,1000,115,25,1219,0,0
209279,WEN9991329  ,AZ,20140625,20150625,6,0,4,4,delux,full,No,White,1980,4,1524,0,               ,1000,81,100,2915,0,0
209325,WEN9991340  ,AZ,20140715,20150715,6,0,0,1,delux,full,No,White,1956,4,2037,0,               ,1000,127,100,2843,0,0
209341,WEN9991343  ,AZ,20140627,20150627,6,0,1,1,stand,lux,stand,White,1981,5,1392,0,H              ,1000,115,25,1932,0,0
209533,WEN9991404  ,AZ,20140912,20150912,6,0,1,1,stand,full,stand,Red,1982,4,1196,0,               ,1000,71,25,1742,0,0
209546,WEN9991407  ,AZ,20140913,20150913,6,0,0,0,delux,stand,No,White,1955,3,1573,0,O              ,1000,115,100,4252,0,0
209555,WEN9991409  ,AZ,20140902,20150902,6,0,1,1,delux,full,No,White,1961,4,1080,0,O              ,1000,9,25,1310,0,0
209580,WEN9991417  ,AZ,20140914,20150914,6,1,2,0,delux,stand,No,White,1990,5,1966,0,G              ,2500,85,500,6330,0,0
209601,WEN9991424  ,AZ,20140903,20150903,6,0,2,2,delux,full,No,White,1968,4,1779,1,G              ,1000,9,100,2371,0,0
209608,WEN9991425  ,AZ,20140927,20150927,6,0,0,0,delux,full,No,White,1971,3,1676,0,G              ,1000,85,100,3193,0,0
209615,WEN9991426  ,AZ,20140828,20150828,6,0,1,2,delux,stand,No,White,1955,2,1225,0,               ,1000,73,25,856,0,0
209623,WEN9991431  ,AZ,20140919,20150919,6,0,0,0,delux,full,No,White,1996,5,3654,0,H              ,2500,9,500,3606,0,0
209637,WEN9991434  ,AZ,20140830,20150830,6,0,0,0,delux,full,No,White,1985,4,1138,0,H              ,500,95,100,1450,0,0
209646,WEN9991438  ,AZ,20140826,20150826,6,0,0,0,stand,full,stand,White,2008,3,2300,0,O              ,500,21,25,2114,0,0
209653,WEN9991439  ,AZ,20140826,20150826,6,0,0,0,delux,full,No,White,1953,6,1850,0,H              ,2500,45,100,2175,0,0
209690,WEN9991452  ,AZ,20140826,20150826,6,0,0,0,delux,full,No,White,1985,2,1544,0,               ,1000,73,100,949,0,0
209702,WEN9991456  ,AZ,20140908,20150908,6,0,0,0,delux,full,No,White,1962,4,1148,0,G              ,1000,9,25,1260,0,0
209709,WEN9991457  ,AZ,20140826,20150826,6,0,0,0,stand,lux,stand,Red,1974,5,1284,0,H              ,1000,81,25,1384,0,0
209715,WEN9991460  ,AZ,20140828,20150828,6,0,0,0,stand,lux,stand,Blue,2004,5,1500,0,H              ,1000,127,25,1068,0,0
209752,WEN9991477  ,AZ,20140830,20150830,6,0,0,0,stand,full,stand,Blue,2004,3,3071,0,O              ,1000,115,500,4658,0,0
209776,WEN9991485  ,AZ,20140828,20150828,6,0,0,0,stand,lux,stand,Blue,1984,5,1510,0,               ,500,115,25,1825,0,0
209793,WEN9991489  ,AZ,20140829,20150829,6,0,0,0,delux,full,No,White,1974,4,1828,0,H              ,1000,9,100,2699,0,0
209802,WEN9991491  ,AZ,20140825,20150825,6,0,2,2,stand,full,stand,Blue,1990,3,1279,0,H              ,1000,115,25,928,0,0
209809,WEN9991492  ,AZ,20140825,20150825,6,0,0,0,delux,stand,No,Blue,1990,5,1920,0,H              ,1000,5,25,1100,0,0
209826,WEN9991496  ,AZ,20140906,20150906,6,1,0,0,delux,full,No,White,1952,3,1085,1,O              ,2500,115,25,1314,0,0
209833,WEN9991497  ,AZ,20140825,20150825,6,0,1,1,stand,full,stand,White,1993,3,1260,0,               ,500,115,25,1027,0,0
210098,WEN9991582  ,AZ,20140607,20150607,6,0,0,0,stand,lux,stand,White,1979,3,1768,0,H              ,1000,115,25,1048,0,0
210109,WEN9991585  ,AZ,20140619,20150619,6,0,0,1,delux,full,No,White,2005,9,1189,0,H              ,1000,71,25,1153,0,0
210155,WEN9991598  ,AZ,20140628,20150628,6,1,1,1,delux,full,No,White,1989,3,2128,0,O              ,5000,11,500,3182,0,0
210168,WEN9991600  ,AZ,20140813,20150813,6,0,0,0,stand,full,stand,Blue,1977,2,1320,0,H              ,1000,21,25,1592,0,0
210176,WEN9991602  ,AZ,20140902,20150902,6,0,0,0,delux,full,No,White,1958,2,1536,1,G              ,1000,21,100,3493,0,0
210183,WEN9991603  ,AZ,20140826,20150826,6,0,0,0,delux,full,No,White,1958,3,1152,0,               ,1000,57,100,2962,0,0
210193,WEN9991607  ,AZ,20140820,20150820,6,0,1,1,delux,full,No,White,1977,3,1902,0,G              ,1000,103,500,3314,0,0
210227,WEN9991617  ,AZ,20140822,20150822,6,0,0,0,delux,stand,No,White,1925,2,2584,0,H              ,2500,103,500,5459,0,0
210236,WEN9991619  ,AZ,20140815,20150815,6,1,2,0,delux,full,No,White,1995,3,4200,0,F              ,1000,115,500,4954,0,0
210245,WEN9991621  ,AZ,20140815,20150815,6,0,0,0,stand,lux,stand,White,2001,5,2085,0,               ,500,127,25,1405,0,0
210273,WEN9991630  ,AZ,20140824,20150824,6,0,0,0,stand,lux,stand,Blue,1982,3,1100,0,               ,1000,21,25,1409,0,0
210283,WEN9991632  ,AZ,20140812,20150812,6,0,1,1,delux,stand,No,White,1985,4,1514,0,G              ,2500,61,25,1937,0,0
210290,WEN9991633  ,AZ,20140808,20150808,6,0,0,0,delux,stand,No,Blue,1935,6,1873,0,G              ,2500,37,100,2503,0,0
210305,WEN9991638  ,AZ,20140815,20150815,6,0,0,0,delux,full,No,White,1971,3,1426,0,G              ,1000,103,100,2670,0,0
